"name:ca"	"regio"	"comarca"	"municipi"	"osm_type"	"osm_id"	"name"	"wikidata"	"wikipedia"	"place"	"capital"	"admin_level"	"ref:idescat"	"ref:ine"
"Sant Martí de Campmajor"	"Principat"	"Pla de l'Estany"	"Sant Miquel de Campmajor"	"node"	"3902713289"	"Sant Martí de Campmajor"	"Q67150875"		"hamlet"			"1717400003899"	"17174000399"
"Ventatjol"	"Principat"	"Pla de l'Estany"	"Sant Miquel de Campmajor"	"node"	"3902622902"	"Ventatjol"	"Q67150442"		"hamlet"			"1717400005699"	"17174000599"
"Baió"	"Principat"	"Pla de l'Estany"	"Serinyà"	"node"	"4709449667"	"Baió"	"Q67151197"		"isolated_dwelling"			"1719030005699"	"17190000599"
"Bosquerós"	"Principat"	"Pla de l'Estany"	"Serinyà"	"node"	"13001244222"	"Bosquerós"	"Q69795060"		"neighbourhood"			"1719030002299"	"17190000299"
"Casals"	"Principat"	"Pla de l'Estany"	"Serinyà"	"node"	"12998802261"	"Casals"	"Q67150878"		"hamlet"			"1719030004399"	"17190000499"
"la Cellera d'Amont"	"Principat"	"Pla de l'Estany"	"Serinyà"	"node"	"13001244221"	"la Cellera d'Amont"	"Q67151192"		"neighbourhood"			"1719030003899"	"17190000399"
"Galliners"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"936732701"	"Galliners"	"Q20104626"		"hamlet"			"1721800001701"	"17218000101"
"Olives"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"3547781248"	"Olives"	"Q56400385"		"hamlet"			"1721800002299"	"17218000299"
"Ollers"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"3890762363"	"Ollers"	"Q63607758"		"hamlet"			"1721800003899"	"17218000399"
"Orfes"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"936732191"	"Orfes"	"Q17183633"		"hamlet"			"1721800004301"	"17218000401"
"Parets d'Empordà"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"3482212527"	"Parets d'Empordà"	"Q11940204"		"hamlet"			"1721800005699"	"17218000599"
"Sant Esteve de Guialbes"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"2711139631"	"Sant Esteve de Guialbes"	"Q17184234"		"hamlet"			"1721800006901"	"17218000601"
"Sant Marçal de Quarantella"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"1470861624"	"Sant Marçal de Quarantella"	"Q67151219"		"hamlet"			"1721800007599"	"17218000799"
"Terradelles"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"936738811"	"Terradelles"	"Q47284934"		"hamlet"			"1721800008101"	"17218000801"
"Vilademí"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"3890826485"	"Vilademí"	"Q67151387"		"hamlet"			"1721800009499"	"17218000999"
"Vilafreser"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"2292223990"	"Vilafreser"	"Q20106890"		"hamlet"			"1721800011501"	"17218001101"
"Vilamarí"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"2069761256"	"Vilamarí"	"Q11954764"	"ca:Vilamarí"	"hamlet"			"1721800012099"	"17218001299"
"Albarca"	"Principat"	"Priorat"	"Cornudella de Montsant"	"node"	"1964308147"	"Albarca"	"Q8193294"	"ca:Albarca"	"hamlet"			"4304960001701"	"43049000101"
"Siurana"	"Principat"	"Priorat"	"Cornudella de Montsant"	"node"	"1033705970"	"Siurana"	"Q1014194"		"hamlet"			"4304960002201"	"43049000201"
"Escaladei"	"Principat"	"Priorat"	"la Morera de Montsant"	"node"	"365683699"	"Escaladei"	"Q15236161"	"ca:Escaladei"	"hamlet"			"4309600002201"	"43096000201"
"les Comes"	"Principat"	"Priorat"	"Marçà"	"node"	"12488875130"	"les Comes"	"Q126596635"		"hamlet"			"4307640001799"	"43076000199"
"Verinxells"	"Principat"	"Priorat"	"Marçà"	"node"	"1241782279"	"Verinxells"	"Q11918651"		"isolated_dwelling"			"4307640003899"	"43076000399"
"l'Estació"	"Principat"	"Priorat"	"Pradell de la Teixeta"	"node"	"12488875131"	"l'Estació"	"Q67188464"		"isolated_dwelling"			"4311530001799"	"43115000199"
"Colònia Fàbrica"	"Principat"	"Ribera d'Ebre"	"Flix"	"node"	"12488853300"	"Colònia Fàbrica"	"Q11930392"		"neighbourhood"			"4306070001701"	"43060000101"
"Comellarets"	"Principat"	"Ribera d'Ebre"	"Flix"	"node"	"12488860601"	"Comellarets"	"Q17618288"		"neighbourhood"			"4306070002201"	"43060000201"
"lo Riber"	"Principat"	"Ribera d'Ebre"	"Flix"	"node"	"12250195127"	"lo Riber"	"Q67148454"		"neighbourhood"			"4306070003802"	"43060000302"
"Darmós"	"Principat"	"Ribera d'Ebre"	"Tivissa"	"node"	"366353597"	"Darmós"	"Q11916628"		"hamlet"			"4315080001701"	"43150000101"
"la Serra d'Almos"	"Principat"	"Ribera d'Ebre"	"Tivissa"	"node"	"365609572"	"la Serra d'Almos"	"Q6465252"	"ca:La Serra d'Almos"	"village"			"4315080002201"	"43150000201"
"Llaberia"	"Principat"	"Ribera d'Ebre"	"Tivissa"	"node"	"4781528701"	"Llaberia"	"Q2677482"	"ca:Llaberia"	"hamlet"			"4315080004301"	"43150000401"
"la Creu"	"Principat"	"Ripollès"	"Campdevànol"	"node"	"12937036954"	"la Creu"	"Q66987818"		"neighbourhood"			"1703660002299"	"17036000299"
"Sant Cristòfol"	"Principat"	"Ripollès"	"Campdevànol"	"node"	"12918828507"	"Sant Cristòfol"	"Q126488533"		"hamlet"			"1703660004399"	"17036000499"
"Sant Llorenç"	"Principat"	"Ripollès"	"Campdevànol"	"node"	"12918828506"	"Sant Llorenç"	"Q126488534"		"hamlet"			"1703660005699"	"17036000599"
"Sant Martí d'Armàncies"	"Principat"	"Ripollès"	"Campdevànol"	"node"	"12937036955"	"Sant Martí d'Armàncies"	"Q126488535"		"neighbourhood"			"1703660006999"	"17036000699"
"Sant Pere d'Aüira"	"Principat"	"Ripollès"	"Campdevànol"	"node"	"12937036953"	"Sant Pere d'Aüira"	"Q67131264"		"hamlet"			"1703660007599"	"17036000799"
"Sant Quintí de Puigrodon"	"Principat"	"Ripollès"	"Campdevànol"	"node"	"12918828505"	"Sant Quintí de Puigrodon"	"Q67147123"		"hamlet"			"1703660008199"	"17036000899"
"el Baell"	"Principat"	"Ripollès"	"Campelles"	"node"	"2161105769"	"el Baell"	"Q66987823"		"hamlet"			"1703720001701"	"17037000101"
"Beget"	"Principat"	"Ripollès"	"Camprodon"	"node"	"365051664"	"Beget"	"Q11908911"	"ca:Beget"	"hamlet"			"1703910007501"	"17039000701"
"Bestracà"	"Principat"	"Ripollès"	"Camprodon"	"node"	"11843101534"	"Bestracà"	"Q19367655"	"ca:Bestracà"	"hamlet"			"1703910008199"	"17039000899"
"Bolòs"	"Principat"	"Ripollès"	"Camprodon"	"node"	"9147055198"	"Bolòs"	"Q17181969"		"hamlet"			"1703910001799"	"17039000199"
"Cavallera"	"Principat"	"Ripollès"	"Camprodon"	"node"	"12952313267"	"Cavallera"	"Q17597052"		"hamlet"			"1703910002299"	"17039000299"
"Colònia Estabanell"	"Principat"	"Ripollès"	"Camprodon"	"node"	"10207735894"	"Colònia Estabanell"	"Q19367887"		"hamlet"			"1703910004301"	"17039000401"
"Creixenturri"	"Principat"	"Ripollès"	"Camprodon"	"node"	"9268961027"	"Creixenturri"	"Q11916018"		"hamlet"			"1703910005699"	"17039000599"
"el Riberal"	"Principat"	"Ripollès"	"Camprodon"	"node"	"4846754338"	"el Riberal"	"Q66987829"		"hamlet"			"1703910009499"	"17039000999"
"Font-rubí"	"Principat"	"Ripollès"	"Camprodon"	"node"	"1818717351"	"Font-rubí"	"Q11923091"		"neighbourhood"			"1703910006901"	"17039000601"
"Rocabruna"	"Principat"	"Ripollès"	"Camprodon"	"node"	"1681971870"	"Rocabruna"	"Q9070065"	"ca:Rocabruna (Camprodon)"	"hamlet"			"1703910010801"	"17039001001"
"Salarça"	"Principat"	"Ripollès"	"Camprodon"	"node"	"9147055189"	"Salarça"	"Q11946674"	"ca:Salarça"	"locality"			"1703910011599"	"17039001199"
"Aranyonet"	"Principat"	"Ripollès"	"Gombrèn"	"node"	"12891729119"	"Aranyonet"	"Q67148601"	"ca:Aranyonet"	"hamlet"			"1708060001799"	"17080000199"
"el Cortal"	"Principat"	"Ripollès"	"Gombrèn"	"node"	"12891733871"	"el Cortal"	"Q67148598"		"hamlet"			"1708060002201"	"17080000201"
"Montgrony"	"Principat"	"Ripollès"	"Gombrèn"	"node"	"12891769580"	"Montgrony"	"Q11937458"	"ca:Montgrony"	"hamlet"			"1708060004399"	"17080000499"
"la Farga de Bebié"	"Principat"	"Ripollès"	"les Llosses"	"node"	"12937036944"	"la Farga de Bebié"	"Q11930470"		"hamlet"			"1709630001701"	"17096000101"
"Palmerola"	"Principat"	"Ripollès"	"les Llosses"	"node"	"12886539055"	"Palmerola"	"Q67148941"		"hamlet"			"1709630008199"	"17096000899"
"Sant Esteve de Vallespirans"	"Principat"	"Ripollès"	"les Llosses"	"node"	"12886539056"	"Sant Esteve de Vallespirans"	"Q67148954"		"hamlet"			"1709630003899"	"17096000399"
"Sant Martí de Vinyoles"	"Principat"	"Ripollès"	"les Llosses"	"node"	"5543200716"	"Sant Martí de Vinyoles"	"Q67148944"		"hamlet"			"1709630004399"	"17096000499"
"Sant Sadurní de Sovelles"	"Principat"	"Ripollès"	"les Llosses"	"node"	"3494775515"	"Sant Sadurní de Sovelles"	"Q67148950"		"hamlet"			"1709630005699"	"17096000599"
"Santa Maria de Matamala"	"Principat"	"Ripollès"	"les Llosses"	"node"	"5543159024"	"Santa Maria de Matamala"	"Q67148947"		"hamlet"			"1709630006999"	"17096000699"
"Viladonja"	"Principat"	"Ripollès"	"les Llosses"	"node"	"5543309912"	"Viladonja"	"Q20104714"		"hamlet"			"1709630007599"	"17096000799"
"el Llanarès"	"Principat"	"Ripollès"	"Llanars"	"node"	"12952313265"	"el Llanarès"	"Q126488539"		"neighbourhood"			"1709110003899"	"17091000399"
"el Riberal de Feitús"	"Principat"	"Ripollès"	"Llanars"	"node"	"12952313264"	"el Riberal de Feitús"	"Q60735816"		"neighbourhood"			"1709110005699"	"17091000599"
"Espinalba"	"Principat"	"Ripollès"	"Llanars"	"node"	"12952313266"	"Espinalba"	"Q67149027"		"hamlet"			"1709110001799"	"17091000199"
"Faitús"	"Principat"	"Ripollès"	"Llanars"	"node"	"5693181371"	"Feitús"	"Q11921717"		"hamlet"			"1709110002299"	"17091000299"
"les Planes de Llanars"	"Principat"	"Ripollès"	"Llanars"	"node"	"12952313259"	"les Planes de Llanars"	"Q126488541"		"neighbourhood"			"1709110006901"	"17091000601"
"Can Solà"	"Principat"	"Ripollès"	"Molló"	"node"	"12952313263"	"Can Solà"	"Q67150348"		"hamlet"			"1710770001799"	"17107000199"
"el Riberal"	"Principat"	"Ripollès"	"Molló"	"node"	"12952313261"	"el Riberal"	"Q67148368"		"hamlet"			"1710770009499"	"17107000999"
"Espinavell"	"Principat"	"Ripollès"	"Molló"	"node"	"2163185128"	"Espinavell"	"Q17182058"		"hamlet"			"1710770002201"	"17107000201"
"Fabert"	"Principat"	"Ripollès"	"Molló"	"node"	"3425696529"	"Fabert"	"Q67148377"		"hamlet"			"1710770004399"	"17107000499"
"Favars"	"Principat"	"Ripollès"	"Molló"	"node"	"4225277289"	"Favars"	"Q67148382"		"neighbourhood"			"1710770003899"	"17107000399"
"Ginestosa"	"Principat"	"Ripollès"	"Molló"	"node"	"12952313262"	"Ginestosa"	"Q67148374"		"hamlet"			"1710770005699"	"17107000599"
"Grells"	"Principat"	"Ripollès"	"Molló"	"node"	"12952313268"	"Grells"	"Q67148371"		"hamlet"			"1710770006999"	"17107000699"
"Moixons"	"Principat"	"Ripollès"	"Molló"	"node"	"1241597580"	"Moixons"	"Q21680766"		"hamlet"			"1710770008199"	"17107000899"
"Ca l'Enric"	"Principat"	"Ripollès"	"Ogassa"	"node"	"12952263331"	"Ca l'Enric"	"Q126488545"		"hamlet"			"1711220005699"	"17112000599"
"Can Boix de les Costes"	"Principat"	"Ripollès"	"Ogassa"	"node"	"3476470850"	"Can Boix de les Costes"	"Q126488978"		"isolated_dwelling"			"1711220006900"	"17112000600"
"el Taller"	"Principat"	"Ripollès"	"Ogassa"	"node"	"12952263346"	"el Taller"	"Q126488546"		"neighbourhood"			"1711220008199"	"17112000899"
"les Costes"	"Principat"	"Ripollès"	"Ogassa"	"node"	"12952263330"	"les Costes"	"Q126488978"		"hamlet"			"1711220006999"	"17112000699"
"Prat del Pinter"	"Principat"	"Ripollès"	"Ogassa"	"node"	"12952263347"	"Prat del Pinter"	"Q67150404"		"neighbourhood"			"1711220007599"	"17112000799"
"Sant Julià de Saltor"	"Principat"	"Ripollès"	"Ogassa"	"node"	"3688137544"	"Sant Julià de Saltor"	"Q67150401"		"hamlet"			"1711220002299"	"17112000299"
"Sant Martí d'Ogassa"	"Principat"	"Ripollès"	"Ogassa"	"node"	"12937036952"	"Sant Martí d'Ogassa"	"Q67150403"		"hamlet"			"1711220003899"	"17112000399"
"Sant Martí de Surroca"	"Principat"	"Ripollès"	"Ogassa"	"node"	"12952263348"	"Sant Martí de Surroca"	"Q67150402"		"hamlet"			"1711220004399"	"17112000499"
"l'Orri"	"Principat"	"Ripollès"	"Pardines"	"node"	"5497593773"	"l'Orri"	"Q17300829"		"hamlet"			"1712540002299"	"17125000299"
"Llavanera"	"Principat"	"Ripollès"	"Pardines"	"node"	"12858133627"	"Llavanera"	"Q11932180"		"hamlet"			"1712540001799"	"17125000199"
"Puigsac"	"Principat"	"Ripollès"	"Pardines"	"node"	"2674678860"	"Puigsac"	"Q17300831"		"hamlet"			"1712540004399"	"17125000499"
"Pujalt"	"Principat"	"Ripollès"	"Pardines"	"node"	"2674678863"	"Pujalt"	"Q11943875"	"ca:Pujalt (Pardines)"	"hamlet"			"1712540005699"	"17125000599"
"Vilaró"	"Principat"	"Ripollès"	"Pardines"	"node"	"2674678871"	"Vilaró"	"Q11954794"		"hamlet"			"1712540006999"	"17125000699"
"Aspre"	"Principat"	"Ripollès"	"Planoles"	"node"	"12858133620"	"Aspre"	"Q126488548"		"hamlet"			"1713490001799"	"17134000199"
"Croells i Serrat"	"Principat"	"Ripollès"	"Planoles"	"node"	"12858133625"	"Croells i Serrat"	"Q126488550"		"hamlet"			"1713490004399"	"17134000499"
"el Molí"	"Principat"	"Ripollès"	"Planoles"	"node"	"12858133617"	"el Molí"	"Q126488551"		"neighbourhood"			"1713490005699"	"17134000599"
"el Puig"	"Principat"	"Ripollès"	"Planoles"	"node"	"12858133618"	"el Puig"	"Q67150525"		"neighbourhood"			"1713490008101"	"17134000801"
"Fosses"	"Principat"	"Ripollès"	"Planoles"	"node"	"12858133619"	"Fosses"	"Q126488549"		"neighbourhood"			"1713490003899"	"17134000399"
"les Casetes"	"Principat"	"Ripollès"	"Planoles"	"node"	"12858133626"	"les Casetes"	"Q66761935"		"hamlet"			"1713490002201"	"17134000201"
"Planès"	"Principat"	"Ripollès"	"Planoles"	"node"	"1463036054"	"Planès"	"Q21197693"		"hamlet"			"1713490006901"	"17134000601"
"Fustanyà"	"Principat"	"Ripollès"	"Queralbs"	"node"	"12858133628"	"Fustanyà"	"Q21856359"		"hamlet"			"1704330003899"	"17043000399"
"Serrat"	"Principat"	"Ripollès"	"Queralbs"	"node"	"1709949887"	"Serrat"	"Q20107026"		"hamlet"			"1704330006901"	"17043000601"
"Vilamanya"	"Principat"	"Ripollès"	"Queralbs"	"node"	"2160801237"	"Vilamanya"	"Q21858029"		"neighbourhood"			"1704330007599"	"17043000799"
"Armàncies"	"Principat"	"Ripollès"	"Ribes de Freser"	"node"	"12937036951"	"Armàncies"	"Q67150592"		"hamlet"			"1714500001799"	"17145000199"
"Batet"	"Principat"	"Ripollès"	"Ribes de Freser"	"node"	"2161330328"	"Batet"	"Q11908805"	"ca:Batet"	"hamlet"			"1714500002201"	"17145000201"
"Bruguera"	"Principat"	"Ripollès"	"Ribes de Freser"	"node"	"3146973438"	"Bruguera"	"Q11910031"	"ca:Bruguera (Ribes de Freser)"	"hamlet"			"1714500003801"	"17145000301"
"el Solà i Ventolà"	"Principat"	"Ripollès"	"Ribes de Freser"	"node"	"12858133622"	"el Solà i Ventolà"	"Q126488555"		"hamlet"			"1714500008101"	"17145000801"
"Ribesaltes"	"Principat"	"Ripollès"	"Ribes de Freser"	"node"	"12858133624"	"Ribesaltes"	"Q21811392"		"hamlet"			"1714500006999"	"17145000699"
"Agafallops"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036950"	"Agafallops"	"Q11914794"		"neighbourhood"			"1714790001701"	"17147000101"
"el Remei i els Brucs"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036942"	"el Remei i els Brucs"	"Q126681310"		"hamlet"			"1714790006999"	"17147000699"
"Grup Santa Maria"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036949"	"Grup Santa Maria"	"Q67149095"		"neighbourhood"			"1714790004301"	"17147000401"
"Hostal de Llaés"	"Principat"	"Ripollès"	"Ripoll"	"node"	"4217088206"	"Hostal de Llaés"	"Q11932186"		"isolated_dwelling"			"1714790003899"	"17147000399"
"la Caseta Pigrau"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036940"	"la Caseta Pigrau"	"Q127509590"		"neighbourhood"			"1714790001702"	"17147000102"
"la Colònia de Santa Maria"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036943"	"la Colònia de Santa Maria"	"Q126488556"		"hamlet"			"1714790002299"	"17147000299"
"la Colònia Noguera"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036947"	"la Colònia Noguera"	"Q19658436"		"neighbourhood"			"1714790008101"	"17147000801"
"la Colònia Sorribes"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036946"	"la Colònia Sorribes"	"Q19660058"		"neighbourhood"			"1714790008102"	"17147000802"
"Ordina"	"Principat"	"Ripollès"	"Ripoll"	"node"	"5704433536"	"Ordina"	"Q67149072"		"isolated_dwelling"			"1714790004399"	"17147000499"
"Rama"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036948"	"Rama"	"Q67149086"		"hamlet"			"1714790005699"	"17147000599"
"Sant Antoni"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036941"	"Sant Antoni"	"Q126488557"		"hamlet"			"1714790009499"	"17147000999"
"Sant Bartomeu"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036939"	"Sant Bartomeu"	"Q126488558"		"hamlet"			"1714790010899"	"17147001099"
"Sant Bernabé de les Tenes"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036945"	"Sant Bernabé de les Tenes"	"Q31072805"		"hamlet"			"1714790011599"	"17147001199"
"Sant Roc"	"Principat"	"Ripollès"	"Ripoll"	"node"	"12937036938"	"Sant Roc"	"Q126488560"		"hamlet"			"1714790012099"	"17147001299"
"Baga Amunt"	"Principat"	"Ripollès"	"Sant Joan de les Abadesses"	"node"	"12952263344"	"Baga Amunt"	"Q67150389"		"hamlet"			"1716740001799"	"17167000199"
"Baga Avall"	"Principat"	"Ripollès"	"Sant Joan de les Abadesses"	"node"	"1241600157"	"Baga Avall"	"Q110026094"		"hamlet"			"1716740002299"	"17167000299"
"Can Martí Toralles"	"Principat"	"Ripollès"	"Sant Joan de les Abadesses"	"node"	"12952263343"	"Can Martí Toralles"	"Q67150388"		"hamlet"			"1716740003899"	"17167000399"
"Colònia Llaudet"	"Principat"	"Ripollès"	"Sant Joan de les Abadesses"	"node"	"1809736502"	"Colònia Llaudet"	"Q19256434"		"hamlet"			"1716740005699"	"17167000599"
"Comafreda"	"Principat"	"Ripollès"	"Sant Joan de les Abadesses"	"node"	"12952263342"	"Comafreda"	"Q126488563"		"hamlet"			"1716740006999"	"17167000699"
"Solei Amunt"	"Principat"	"Ripollès"	"Sant Joan de les Abadesses"	"node"	"12952263341"	"Solei Amunt"	"Q11950062"		"hamlet"			"1716740008199"	"17167000899"
"Solei Avall"	"Principat"	"Ripollès"	"Sant Joan de les Abadesses"	"node"	"12952263340"	"Solei Avall"	"Q67150386"		"hamlet"			"1716740009499"	"17167000999"
"la Ral"	"Principat"	"Ripollès"	"Sant Pau de Segúries"	"node"	"3451023129"	"la Ral"	"Q11930721"		"neighbourhood"			"1717720001701"	"17177000101"
"Pastuira i Pla d'Hospitalet"	"Principat"	"Ripollès"	"Setcases"	"node"	"12858133629"	"Pastuira i Pla d'Hospitalet"	"Q126488566"		"hamlet"			"1719250003899"	"17192000399"
"Vallter2000"	"Principat"	"Ripollès"	"Setcases"	"node"	"310325349"	"Vallter2000"	"Q126488565"		"hamlet"			"1719250002299"	"17192000299"
"Dòrria"	"Principat"	"Ripollès"	"Toses"	"node"	"1367950946"	"Dòrria"	"Q17300833"		"hamlet"			"1720180001701"	"17201000101"
"Espinosa"	"Principat"	"Ripollès"	"Toses"	"node"	"372444018"	"Espinosa"	"Q25434161"		"hamlet"			"1720180002299"	"17201000299"
"Fornells de la Muntanya"	"Principat"	"Ripollès"	"Toses"	"node"	"2541323910"	"Fornells de la Muntanya"	"Q67150704"		"hamlet"			"1720180003801"	"17201000301"
"Nevà"	"Principat"	"Ripollès"	"Toses"	"node"	"1463036052"	"Nevà"	"Q11938645"		"hamlet"			"1720180004301"	"17201000401"
"Baga Amunt"	"Principat"	"Ripollès"	"Vallfogona de Ripollès"	"node"	"12952263335"	"Baga Amunt"	"Q11907544"		"hamlet"			"1717070001799"	"17170000199"
"Baga Avall"	"Principat"	"Ripollès"	"Vallfogona de Ripollès"	"node"	"12952263334"	"Baga Avall"	"Q11907547"		"hamlet"			"1717070002299"	"17170000299"
"la Taverna"	"Principat"	"Ripollès"	"Vallfogona de Ripollès"	"node"	"12952263337"	"la Taverna"	"Q126488570"		"hamlet"			"1717070008199"	"17170000899"
"Puigsec"	"Principat"	"Ripollès"	"Vallfogona de Ripollès"	"node"	"12952263339"	"Puigsec"	"Q11943853"		"hamlet"			"1717070004399"	"17170000499"
"Solana Amunt"	"Principat"	"Ripollès"	"Vallfogona de Ripollès"	"node"	"1241592725"	"Solana Amunt"	"Q11950062"	"ca:Solana Amunt"	"hamlet"			"1717070006999"	"17170000699"
"Solana Avall"	"Principat"	"Ripollès"	"Vallfogona de Ripollès"	"node"	"12952263338"	"Solana Avall"	"Q11950061"		"hamlet"			"1717070007599"	"17170000799"
"Abella"	"Principat"	"Ripollès"	"Vilallonga de Ter"	"node"	"1818717350"	"Abella"	"Q8183939"		"hamlet"			"1722400001701"	"17224000101"
"el Catllar"	"Principat"	"Ripollès"	"Vilallonga de Ter"	"node"	"3450795850"	"el Catllar"	"Q126488571"		"isolated_dwelling"			"1722400002299"	"17224000299"
"el Cros"	"Principat"	"Ripollès"	"Vilallonga de Ter"	"node"	"3450777691"	"el Cros"	"Q67151388"		"isolated_dwelling"			"1722400003899"	"17224000399"
"el Veïnat de Vallvigil"	"Principat"	"Ripollès"	"Vilallonga de Ter"	"node"	"10555066241"	"el Veïnat de Vallvigil"	"Q67150449"		"hamlet"			"1722400009499"	"17224000999"
"la Roca"	"Principat"	"Ripollès"	"Vilallonga de Ter"	"node"	"3450795851"	"la Roca"	"Q11930745"		"hamlet"			"1722400005601"	"17224000501"
"Llebro"	"Principat"	"Ripollès"	"Vilallonga de Ter"	"node"	"12952313260"	"Llebro"	"Q67151365"		"hamlet"			"1722400004399"	"17224000499"
"Tregurà de Baix"	"Principat"	"Ripollès"	"Vilallonga de Ter"	"node"	"540025490"	"Tregurà de Baix"	"Q67150324"		"hamlet"			"1722400006901"	"17224000601"
"Tregurà de Dalt"	"Principat"	"Ripollès"	"Vilallonga de Ter"	"node"	"540025492"	"Tregurà de Dalt"	"Q11953029"		"hamlet"			"1722400007501"	"17224000701"
"Veïnat del Comalet"	"Principat"	"Ripollès"	"Vilallonga de Ter"	"node"	"12952313258"	"Veïnat del Comalet"	"Q126488572"		"neighbourhood"			"1722400008199"	"17224000899"
"Lloberola"	"Principat"	"Segarra"	"Biosca"	"node"	"2054110787"	"Lloberola"	"Q64821752"	"ca:Lloberola"	"hamlet"			"2505570002299"	"25055000299"
"Castellnou d'Oluges"	"Principat"	"Segarra"	"Cervera"	"node"	"2570025833"	"Castellnou d'Oluges"	"Q11913184"	"ca:Castellnou d'Oluges"	"hamlet"			"2507290002201"	"25072000201"
"la Cardosa"	"Principat"	"Segarra"	"Cervera"	"node"	"2517229418"	"la Cardosa"	"Q17182009"	"ca:La Cardosa"	"hamlet"			"2507290001700"	"25072000100"
"la Prenyanosa"	"Principat"	"Segarra"	"Cervera"	"node"	"2560116798"	"la Prenyanosa"	"Q9062590"	"ca:La Prenyanosa"	"hamlet"			"2507290005601"	"25072000501"
"Malgrat"	"Principat"	"Segarra"	"Cervera"	"node"	"1234165787"	"Malgrat"	"Q11934709"	"ca:Malgrat (Cervera)"	"hamlet"			"2507290004301"	"25072000401"
"Vergós"	"Principat"	"Segarra"	"Cervera"	"node"	"312163942"	"Vergós"	"Q11954473"	"ca:Vergós"	"hamlet"			"2507290006901"	"25072000601"
"Concabella"	"Principat"	"Segarra"	"els Plans de Sió"	"node"	"1016526054"	"Concabella"	"Q8349029"	"ca:Concabella"	"hamlet"			"2591180004301"	"25911000401"
"el Canós"	"Principat"	"Segarra"	"els Plans de Sió"	"node"	"2510511974"	"el Canós"	"Q11918215"	"ca:El Canós"	"hamlet"			"2591180002201"	"25911000201"
"Hostafrancs"	"Principat"	"Segarra"	"els Plans de Sió"	"node"	"2518550030"	"Hostafrancs"	"Q11926116"	"ca:Hostafrancs (els Plans de Sió)"	"hamlet"			"2591180005601"	"25911000501"
"l'Aranyó"	"Principat"	"Segarra"	"els Plans de Sió"	"node"	"2516332313"	"l'Aranyó"	"Q9018185"	"ca:L'Aranyó"	"hamlet"			"2591180001701"	"25911000101"
