"name:ca"	"regio"	"comarca"	"municipi"	"osm_type"	"osm_id"	"name"	"wikidata"	"wikipedia"	"place"	"capital"	"admin_level"	"ref:idescat"	"ref:ine"	"ref:INSEE"
"Sant Vicenç de Torelló"	"Principat"	"Osona"	"Sant Vicenç de Torelló"	"node"	"850675491"	"Sant Vicenç de Torelló"	"Q13833"	"ca:Sant Vicenç de Torelló"	"village"	"8"		"0826520002201"	"08265000201"	
"Santa Cecília de Voltregà"	"Principat"	"Osona"	"Santa Cecília de Voltregà"	"node"	"1460478677"	"Santa Cecília de Voltregà"	"Q13832"	"ca:Santa Cecília de Voltregà"	"village"	"8"		"0824390001799"	"08243000199"	
"Santa Eugènia de Berga"	"Principat"	"Osona"	"Santa Eugènia de Berga"	"node"	"1920689520"	"Santa Eugènia de Berga"	"Q13834"	"ca:Santa Eugènia de Berga"	"village"	"8"		"0824600001701"	"08246000101"	
"Santa Eulàlia de Riuprimer"	"Principat"	"Osona"	"Santa Eulàlia de Riuprimer"	"node"	"410246951"	"Santa Eulàlia de Riuprimer"	"Q13836"	"ca:Santa Eulàlia de Riuprimer"	"village"	"8"		"0824760001701"	"08247000101"	
"Santa Maria de Besora"	"Principat"	"Osona"	"Santa Maria de Besora"	"node"	"270450844"	"Santa Maria de Besora"	"Q13835"	"ca:Santa Maria de Besora"	"village"	"8"		"0825360001701"	"08253000101"	
"Seva"	"Principat"	"Osona"	"Seva"	"node"	"318177762"	"Seva"	"Q13839"	"ca:Seva"	"village"	"8"		"0826900001701"	"08269000101"	
"Sora"	"Principat"	"Osona"	"Sora"	"node"	"7099667790"	"Sora"	"Q13849"	"ca:Sora"	"village"	"8"		"0827260001701"	"08272000101"	
"Taradell"	"Principat"	"Osona"	"Taradell"	"node"	"393934088"	"Taradell"	"Q13850"	"ca:Taradell"	"village"	"8"		"0827850005601"	"08278000501"	
"Tavèrnoles"	"Principat"	"Osona"	"Tavèrnoles"	"node"	"394762859"	"Tavèrnoles"	"Q13851"	"ca:Tavèrnoles"	"village"	"8"		"0827500001701"	"08275000101"	
"Tavertet"	"Principat"	"Osona"	"Tavertet"	"node"	"1466087512"	"Tavertet"	"Q13852"	"ca:Tavertet"	"village"	"8"		"0828020002201"	"08280000201"	
"Tona"	"Principat"	"Osona"	"Tona"	"node"	"393934086"	"Tona"	"Q13853"	"ca:Tona (Osona)"	"village"	"8"		"0828300001701"	"08283000101"	
"Torelló"	"Principat"	"Osona"	"Torelló"	"node"	"1470839496"	"Torelló"	"Q13854"	"ca:Torelló"	"town"	"8"		"0828580002201"	"08285000201"	
"Vic"	"Principat"	"Osona"	"Vic"	"node"	"1470839536"	"Vic"	"Q13855"	"ca:Vic"	"town"	"7"		"0829810001701"	"08298000101"	
"Vidrà"	"Principat"	"Osona"	"Vidrà"	"node"	"6483869651"	"Vidrà"	"Q13856"	"ca:Vidrà"	"village"	"8"		"1721210019201"	"17212001901"	
"Viladrau"	"Principat"	"Osona"	"Viladrau"	"node"	"516242158"	"Viladrau"	"Q13858"	"ca:Viladrau"	"village"	"8"		"1722070006901"	"17220000601"	
"Vilanova de Sau"	"Principat"	"Osona"	"Vilanova de Sau"	"node"	"394763169"	"Vilanova de Sau"	"Q13859"	"ca:Vilanova de Sau"	"village"	"8"		"0830360004301"	"08303000401"	
"Abella de la Conca"	"Principat"	"Pallars Jussà"	"Abella de la Conca"	"node"	"318330935"	"Abella de la Conca"	"Q18257"	"ca:Abella de la Conca"	"village"	"8"		"2500190001701"	"25001000101"	
"Guàrdia de Noguera"	"Principat"	"Pallars Jussà"	"Castell de Mur"	"node"	"4264595379"	"Guàrdia de Noguera"	"Q11925028"	"ca:Guàrdia de Noguera"	"village"	"8"		"2590460002201"	"25904000201"	
"el Pont de Claverol"	"Principat"	"Pallars Jussà"	"Conca de Dalt"	"node"	"279283047"	"el Pont de Claverol"	"Q8773317"	"ca:El Pont de Claverol"	"hamlet"	"8"		"2516150007501"	"25161000701"	
"Gavet de la Conca"	"Principat"	"Pallars Jussà"	"Gavet de la Conca"	"node"	"3125974200"	"Gavet de la Conca"	"Q126616335"	"ca:Gavet"	"village"	"8"		"2509840003801"	"25098000301"	
"Isona"	"Principat"	"Pallars Jussà"	"Isona i Conca Dellà"	"node"	"279256429"	"Isona"	"Q17181934"	"ca:Isona"	"village"	"8"		"2511550007501"	"25115000701"	
"la Pobla de Segur"	"Principat"	"Pallars Jussà"	"la Pobla de Segur"	"node"	"1470838446"	"la Pobla de Segur"	"Q17172"	"ca:La Pobla de Segur"	"village"	"8"		"2517130001701"	"25171000101"	
"la Torre de Cabdella"	"Principat"	"Pallars Jussà"	"la Torre de Cabdella"	"node"	"279731261"	"la Torre de Cabdella"	"Q18271"	"ca:La Torre de Cabdella"	"village"	"8"		"2522710018901"	"25227001801"	
"Llimiana"	"Principat"	"Pallars Jussà"	"Llimiana"	"node"	"312050095"	"Llimiana"	"Q18264"	"ca:Llimiana"	"village"	"8"		"2512880001701"	"25128000101"	
"Salàs de Pallars"	"Principat"	"Pallars Jussà"	"Salàs de Pallars"	"node"	"279616190"	"Salàs de Pallars"	"Q18266"	"ca:Salàs de Pallars"	"village"	"8"		"2519020001701"	"25190000101"	
"Sant Esteve de la Sarga"	"Principat"	"Pallars Jussà"	"Sant Esteve de la Sarga"	"node"	"311624645"	"Sant Esteve de la Sarga"	"Q18267"	"ca:Sant Esteve de la Sarga"	"village"	"8"		"2519610008101"	"25196000801"	
"Sarroca de Bellera"	"Principat"	"Pallars Jussà"	"Sarroca de Bellera"	"node"	"281173708"	"Sarroca de Bellera"	"Q18268"	"ca:Sarroca de Bellera"	"village"	"8"		"2520170012001"	"25201001201"	
"Senterada"	"Principat"	"Pallars Jussà"	"Senterada"	"node"	"279006727"	"Senterada"	"Q18269"	"ca:Senterada"	"village"	"8"		"2520220009401"	"25202000901"	
"Talarn"	"Principat"	"Pallars Jussà"	"Talarn"	"node"	"305757883"	"Talarn"	"Q18270"	"ca:Talarn"	"village"	"8"		"2521540001701"	"25215000101"	
"Tremp"	"Principat"	"Pallars Jussà"	"Tremp"	"node"	"3890310157"	"Tremp"	"Q18272"	"ca:Tremp"	"town"	"7"		"2523470026501"	"25234002601"	
"Alins"	"Principat"	"Pallars Sobirà"	"Alins"	"node"	"305377253"	"Alins"	"Q12672"	"ca:Alins"	"village"	"8"		"2501750002201"	"25017000201"	
"València d'Àneu"	"Principat"	"Pallars Sobirà"	"Alt Àneu"	"node"	"1460477965"	"València d'Àneu"	"Q9092325"	"ca:València d'Àneu"	"village"	"8"		"2502410008101"	"25024000801"	
"Gerri de la Sal"	"Principat"	"Pallars Sobirà"	"Baix Pallars"	"node"	"276236138"	"Gerri de la Sal"	"Q16513767"	"ca:Gerri de la Sal"	"village"	"8"		"2503900010801"	"25039001001"	
"Espot"	"Principat"	"Pallars Sobirà"	"Espot"	"node"	"256698854"	"Espot"	"Q12659"	"ca:Espot"	"village"	"8"		"2508270001701"	"25082000101"	
"Esterri d'Àneu"	"Principat"	"Pallars Sobirà"	"Esterri d'Àneu"	"node"	"256367827"	"Esterri d'Àneu"	"Q12662"	"ca:Esterri d'Àneu"	"village"	"8"		"2508640001701"	"25086000101"	
"Esterri de Cardós"	"Principat"	"Pallars Sobirà"	"Esterri de Cardós"	"node"	"1460478729"	"Esterri de Cardós"	"Q12669"	"ca:Esterri de Cardós"	"village"	"8"		"2508700003801"	"25087000301"	
"Burg"	"Principat"	"Pallars Sobirà"	"Farrera"	"node"	"305513694"	"Burg"	"Q11910184"	"ca:Burg (Farrera)"	"village"	"8"		"2508990002201"	"25089000201"	
"la Guingueta d'Àneu"	"Principat"	"Pallars Sobirà"	"la Guingueta d'Àneu"	"node"	"280711575"	"la Guingueta d'Àneu"	"Q12664"	"ca:La Guingueta d'Àneu"	"village"	"8"		"2590310009401"	"25903000901"	
"Lladorre"	"Principat"	"Pallars Sobirà"	"Lladorre"	"node"	"1460478664"	"Lladorre"	"Q12668"	"ca:Lladorre"	"village"	"8"		"2512350004301"	"25123000401"	
"Llavorsí"	"Principat"	"Pallars Sobirà"	"Llavorsí"	"node"	"255485885"	"Llavorsí"	"Q12682"	"ca:Llavorsí"	"village"	"8"		"2512660004301"	"25126000401"	
"Rialb"	"Principat"	"Pallars Sobirà"	"Rialb"	"node"	"256699454"	"Rialp"	"Q12686"	"ca:Rialb"	"village"	"8"		"2518320004301"	"25183000401"	
"Vilamur"	"Principat"	"Pallars Sobirà"	"Soriguera"	"node"	"1466087553"	"Vilamur"	"Q11954774"	"ca:Vilamur"	"village"	"8"		"2520810013601"	"25208001301"	
"Sort"	"Principat"	"Pallars Sobirà"	"Sort"	"node"	"151060133"	"Sort"	"Q12690"	"ca:Sort"	"town"	"7"		"2520940015401"	"25209001501"	
"Tírvia"	"Principat"	"Pallars Sobirà"	"Tírvia"	"node"	"305513537"	"Tírvia"	"Q12678"	"ca:Tírvia"	"village"	"8"		"2522130001701"	"25221000101"	
"Ribera de Cardós"	"Principat"	"Pallars Sobirà"	"Vall de Cardós"	"node"	"305376934"	"Ribera de Cardós"	"Q11945504"	"ca:Ribera de Cardós"	"village"	"8"		"2590100007501"	"25901000701"	
"Barbens"	"Principat"	"Pla d'Urgell"	"Barbens"	"node"	"1460478696"	"Barbens"	"Q604286"	"ca:Barbens"	"village"	"8"		"2504110001701"	"25041000101"	
"Bell-lloc d'Urgell"	"Principat"	"Pla d'Urgell"	"Bell-lloc d'Urgell"	"node"	"616467583"	"Bell-lloc d'Urgell"	"Q1902343"	"ca:Bell-lloc d'Urgell"	"village"	"8"		"2504850001701"	"25048000101"	
"Bellvís"	"Principat"	"Pla d'Urgell"	"Bellvís"	"node"	"1460478636"	"Bellvís"	"Q1772309"	"ca:Bellvís"	"village"	"8"		"2505230002201"	"25052000201"	
"Castellnou de Seana"	"Principat"	"Pla d'Urgell"	"Castellnou de Seana"	"node"	"1460478682"	"Castellnou de Seana"	"Q1116148"	"ca:Castellnou de Seana"	"village"	"8"		"2506800001701"	"25068000101"	
"el Palau d'Anglesola"	"Principat"	"Pla d'Urgell"	"el Palau d'Anglesola"	"node"	"616463543"	"el Palau d'Anglesola"	"Q1769556"	"ca:El Palau d'Anglesola"	"village"	"8"		"2515810001701"	"25158000101"	
"el Poal"	"Principat"	"Pla d'Urgell"	"el Poal"	"node"	"1460478292"	"el Poal"	"Q1905512"	"ca:El Poal"	"village"	"8"		"2516890001701"	"25168000101"	
"Fondarella"	"Principat"	"Pla d'Urgell"	"Fondarella"	"node"	"1460478360"	"Fondarella"	"Q1900676"	"ca:Fondarella"	"village"	"8"		"2509310001701"	"25093000101"	
"Golmés"	"Principat"	"Pla d'Urgell"	"Golmés"	"node"	"1460477985"	"Golmés"	"Q631603"	"ca:Golmés"	"village"	"8"		"2509970002202"	"25099000202"	
"Ivars d'Urgell"	"Principat"	"Pla d'Urgell"	"Ivars d'Urgell"	"node"	"633167092"	"Ivars d'Urgell"	"Q1900776"	"ca:Ivars d'Urgell"	"village"	"8"		"2511370002201"	"25113000201"	
"Linyola"	"Principat"	"Pla d'Urgell"	"Linyola"	"node"	"440691933"	"Linyola"	"Q605232"	"ca:Linyola"	"village"	"8"		"2512290001701"	"25122000101"	
"Miralcamp"	"Principat"	"Pla d'Urgell"	"Miralcamp"	"node"	"868530559"	"Miralcamp"	"Q1769676"	"ca:Miralcamp"	"village"	"8"		"2513510001701"	"25135000101"	
"Mollerussa"	"Principat"	"Pla d'Urgell"	"Mollerussa"	"node"	"1470838540"	"Mollerussa"	"Q676132"	"ca:Mollerussa"	"town"	"7"		"2513700001701"	"25137000101"	
"Sidamon"	"Principat"	"Pla d'Urgell"	"Sidamon"	"node"	"1460478674"	"Sidamon"	"Q1916315"	"ca:Sidamon"	"village"	"8"		"2520560001701"	"25205000101"	
"Torregrossa"	"Principat"	"Pla d'Urgell"	"Torregrossa"	"node"	"7079563772"	"Torregrossa"	"Q1765412"	"ca:Torregrossa"	"village"	"8"		"2523040001701"	"25230000101"	
"Vila-sana"	"Principat"	"Pla d'Urgell"	"Vila-sana"	"node"	"1460479009"	"Vila-sana"	"Q12145"	"ca:Vila-sana"	"village"	"8"		"2525210001701"	"25252000101"	
"Vilanova de Bellpuig"	"Principat"	"Pla d'Urgell"	"Vilanova de Bellpuig"	"node"	"903377870"	"Vilanova de Bellpuig"	"Q24014251"		"village"	"8"		"2524830001701"	"25248000101"	
"Banyoles"	"Principat"	"Pla de l'Estany"	"Banyoles"	"node"	"1470838085"	"Banyoles"	"Q13614"	"ca:Banyoles"	"town"	"7"		"1701570001701"	"17015000101"	
"Camós"	"Principat"	"Pla de l'Estany"	"Camós"	"node"	"1460477973"	"Camós"	"Q5495"	"ca:Camós"	"village"	"8"		"1703530001701"	"17035000101"	
"Cornellà del Terri"	"Principat"	"Pla de l'Estany"	"Cornellà del Terri"	"node"	"1460478665"	"Cornellà del Terri"	"Q13613"	"ca:Cornellà del Terri"	"village"	"8"		"1705610002201"	"17056000201"	
"Crespià"	"Principat"	"Pla de l'Estany"	"Crespià"	"node"	"1460478706"	"Crespià"	"Q13610"	"ca:Crespià"	"village"	"8"		"1705830001701"	"17058000101"	
"Esponellà"	"Principat"	"Pla de l'Estany"	"Esponellà"	"node"	"365035812"	"Esponellà"	"Q13611"	"ca:Esponellà"	"village"	"8"		"1706560006901"	"17065000601"	
"Fontcoberta"	"Principat"	"Pla de l'Estany"	"Fontcoberta"	"node"	"1460477966"	"Fontcoberta"	"Q13608"	"ca:Fontcoberta"	"village"	"8"		"1707150003801"	"17071000301"	
"Palol de Revardit"	"Principat"	"Pla de l'Estany"	"Palol de Revardit"	"node"	"1460478676"	"Palol de Revardit"	"Q13609"	"ca:Palol de Revardit"	"village"	"8"		"1712360002202"	"17123000202"	
"Mata"	"Principat"	"Pla de l'Estany"	"Porqueres"	"node"	"1460478281"	"Mata"	"Q11936153"	"ca:Mata (Porqueres)"	"village"	"8"		"1713710001701"	"17137000101"	
"Sant Miquel de Campmajor"	"Principat"	"Pla de l'Estany"	"Sant Miquel de Campmajor"	"node"	"1460478627"	"Sant Miquel de Campmajor"	"Q13612"	"ca:Sant Miquel de Campmajor"	"village"	"8"		"1717400004399"	"17174000499"	
"Serinyà"	"Principat"	"Pla de l'Estany"	"Serinyà"	"node"	"1460478799"	"Serinyà"	"Q13621"	"ca:Serinyà"	"village"	"8"		"1719030001701"	"17190000101"	
"Vilademuls"	"Principat"	"Pla de l'Estany"	"Vilademuls"	"node"	"936732497"	"Vilademuls"	"Q13620"	"ca:Vilademuls"	"village"	"8"		"1721800010801"	"17218001001"	
"Bellmunt del Priorat"	"Principat"	"Priorat"	"Bellmunt del Priorat"	"node"	"365605215"	"Bellmunt del Priorat"	"Q1233531"	"ca:Bellmunt del Priorat"	"village"	"8"		"4302340001701"	"43023000101"	
"Cabassers"	"Principat"	"Priorat"	"Cabassers"	"node"	"649883120"	"Cabacés"	"Q24015227"		"village"	"8"		"4303500001701"	"43035000101"	
"Capçanes"	"Principat"	"Priorat"	"Capçanes"	"node"	"365606486"	"Capçanes"	"Q509226"	"ca:Capçanes"	"village"	"8"		"4304020001701"	"43040000101"	
"Cornudella de Montsant"	"Principat"	"Priorat"	"Cornudella de Montsant"	"node"	"367691724"	"Cornudella de Montsant"	"Q995601"	"ca:Cornudella de Montsant"	"village"	"8"		"4304960003801"	"43049000301"	
"el Lloar"	"Principat"	"Priorat"	"el Lloar"	"node"	"369016315"	"el Lloar"	"Q1233519"	"ca:El Lloar"	"village"	"8"		"4307270001701"	"43072000101"	
"el Masroig"	"Principat"	"Priorat"	"el Masroig"	"node"	"365604803"	"el Masroig"	"Q667949"	"ca:El Masroig"	"village"	"8"		"4308250001701"	"43082000101"	
"el Molar"	"Principat"	"Priorat"	"el Molar"	"node"	"365620746"	"el Molar"	"Q1248591"	"ca:El Molar"	"village"	"8"		"4308590001701"	"43085000101"	
"els Guiamets"	"Principat"	"Priorat"	"els Guiamets"	"node"	"365607702"	"els Guiamets"	"Q1230107"	"ca:Els Guiamets"	"village"	"8"		"4307050001701"	"43070000101"	
"Falset"	"Principat"	"Priorat"	"Falset"	"node"	"1470838282"	"Falset"	"Q537604"	"ca:Falset"	"town"	"7"		"4305550001701"	"43055000101"	
"Gratallops"	"Principat"	"Priorat"	"Gratallops"	"node"	"369018379"	"Gratallops"	"Q1233563"	"ca:Gratallops"	"village"	"8"		"4306910001701"	"43069000101"	
"la Bisbal de Montsant"	"Principat"	"Priorat"	"la Bisbal de Montsant"	"node"	"367697672"	"la Bisbal de Montsant"	"Q651003"	"ca:La Bisbal de Montsant"	"village"	"8"		"4302710001701"	"43027000101"	
"la Figuera"	"Principat"	"Priorat"	"la Figuera"	"node"	"649883096"	"la Figuera"	"Q985602"	"ca:La Figuera"	"village"	"8"		"4305800001701"	"43058000101"	
"la Morera de Montsant"	"Principat"	"Priorat"	"la Morera de Montsant"	"node"	"365688777"	"la Morera de Montsant"	"Q24015209"		"village"	"8"		"4309600001701"	"43096000101"	
"la Torre de Fontaubella"	"Principat"	"Priorat"	"la Torre de Fontaubella"	"node"	"365709532"	"la Torre de Fontaubella"	"Q1917548"	"ca:La Torre de Fontaubella"	"village"	"8"		"4315150001701"	"43151000101"	
"la Vilella Alta"	"Principat"	"Priorat"	"la Vilella Alta"	"node"	"307818216"	"la Vilella Alta"	"Q761878"	"ca:La Vilella Alta"	"village"	"8"		"4317320001701"	"43173000101"	
"la Vilella Baixa"	"Principat"	"Priorat"	"la Vilella Baixa"	"node"	"307818211"	"la Vilella Baixa"	"Q1233422"	"ca:La Vilella Baixa"	"village"	"8"		"4317470001701"	"43174000101"	
"Marçà"	"Principat"	"Priorat"	"Marçà"	"node"	"365608080"	"Marçà"	"Q775782"	"ca:Marçà"	"village"	"8"		"4307640002201"	"43076000201"	
"Margalef"	"Principat"	"Priorat"	"Margalef"	"node"	"367700085"	"Margalef"	"Q1020512"	"ca:Margalef"	"village"	"8"		"4307510001701"	"43075000101"	
"Poboleda"	"Principat"	"Priorat"	"Poboleda"	"node"	"7364585444"	"Poboleda"	"Q549598"	"ca:Poboleda"	"village"	"8"		"4311290001701"	"43112000101"	
"Porrera"	"Principat"	"Priorat"	"Porrera"	"node"	"4782927460"	"Porrera"	"Q1248500"	"ca:Porrera"	"village"	"8"		"4311400001701"	"43114000101"	
"Pradell de la Teixeta"	"Principat"	"Priorat"	"Pradell de la Teixeta"	"node"	"1460477959"	"Pradell de la Teixeta"	"Q1233450"	"ca:Pradell de la Teixeta"	"village"	"8"		"4311530002201"	"43115000201"	
"Torroja del Priorat"	"Principat"	"Priorat"	"Torroja del Priorat"	"node"	"366287049"	"Torroja del Priorat"	"Q745357"	"ca:Torroja del Priorat"	"village"	"8"		"4315410001701"	"43154000101"	
"Ulldemolins"	"Principat"	"Priorat"	"Ulldemolins"	"node"	"367687346"	"Ulldemolins"	"Q743286"	"ca:Ulldemolins"	"village"	"8"		"4315730001701"	"43157000101"	
"Ascó"	"Principat"	"Ribera d'Ebre"	"Ascó"	"node"	"648726048"	"Ascó"	"Q723440"	"ca:Ascó"	"village"	"8"		"4301920001701"	"43019000101"	
"Benissanet"	"Principat"	"Ribera d'Ebre"	"Benissanet"	"node"	"366357964"	"Benissanet"	"Q607737"	"ca:Benissanet"	"village"	"8"		"4302650001701"	"43026000101"	
"Flix"	"Principat"	"Ribera d'Ebre"	"Flix"	"node"	"276288328"	"Flix"	"Q548045"	"ca:Flix"	"village"	"8"		"4306070003801"	"43060000301"	
"Garcia"	"Principat"	"Ribera d'Ebre"	"Garcia"	"node"	"360482678"	"Garcia"	"Q1247153"	"ca:Garcia"	"village"	"8"		"4306530001701"	"43065000101"	
"Ginestar"	"Principat"	"Ribera d'Ebre"	"Ginestar"	"node"	"4753256515"	"Ginestar"	"Q683434"	"ca:Ginestar"	"village"	"8"		"4306720001701"	"43067000101"	
"la Palma d'Ebre"	"Principat"	"Ribera d'Ebre"	"la Palma d'Ebre"	"node"	"640697770"	"la Palma d'Ebre"	"Q1233435"	"ca:La Palma d'Ebre"	"village"	"8"		"4309950001701"	"43099000101"	
"la Torre de l'Espanyol"	"Principat"	"Ribera d'Ebre"	"la Torre de l'Espanyol"	"node"	"7448113586"	"la Torre de l'Espanyol"	"Q1233485"	"ca:La Torre de l'Espanyol"	"village"	"8"		"4315200001701"	"43152000101"	
"Miravet"	"Principat"	"Ribera d'Ebre"	"Miravet"	"node"	"366358095"	"Miravet"	"Q962371"	"ca:Miravet"	"village"	"8"		"4308460001701"	"43084000101"	
"Móra d'Ebre"	"Principat"	"Ribera d'Ebre"	"Móra d'Ebre"	"node"	"1470838559"	"Móra d'Ebre"	"Q926784"	"ca:Móra d'Ebre"	"town"	"7"		"4309390001701"	"43093000101"	
"Móra la Nova"	"Principat"	"Ribera d'Ebre"	"Móra la Nova"	"node"	"251525898"	"Móra la Nova"	"Q108800338"		"village"	"8"		"4309440001701"	"43094000101"	
"Rasquera"	"Principat"	"Ribera d'Ebre"	"Rasquera"	"node"	"366364828"	"Rasquera"	"Q1233548"	"ca:Rasquera"	"village"	"8"		"4312120001701"	"43121000101"	
"Riba-roja d'Ebre"	"Principat"	"Ribera d'Ebre"	"Riba-roja d'Ebre"	"node"	"637456379"	"Riba-roja d'Ebre"	"Q1229607"	"ca:Riba-roja d'Ebre"	"village"	"8"		"4312510001701"	"43125000101"	
"Tivissa"	"Principat"	"Ribera d'Ebre"	"Tivissa"	"node"	"365608370"	"Tivissa"	"Q1230055"	"ca:Tivissa"	"village"	"8"		"4315080003801"	"43150000301"	
"Vinebre"	"Principat"	"Ribera d'Ebre"	"Vinebre"	"node"	"648726049"	"Vinebre"	"Q1248533"	"ca:Vinebre"	"village"	"8"		"4317790001701"	"43177000101"	
"Campdevànol"	"Principat"	"Ripollès"	"Campdevànol"	"node"	"278922445"	"Campdevànol"	"Q12228"	"ca:Campdevànol"	"village"	"8"		"1703660001701"	"17036000101"	
"Campelles"	"Principat"	"Ripollès"	"Campelles"	"node"	"1460478853"	"Campelles"	"Q12240"	"ca:Campelles"	"village"	"8"		"1703720002201"	"17037000201"	
"Camprodon"	"Principat"	"Ripollès"	"Camprodon"	"node"	"260446334"	"Camprodon"	"Q6944"	"ca:Camprodon"	"village"	"8"		"1703910003801"	"17039000301"	
"Gombrèn"	"Principat"	"Ripollès"	"Gombrèn"	"node"	"278923128"	"Gombrèn"	"Q12251"	"ca:Gombrèn"	"village"	"8"		"1708060003801"	"17080000301"	
"les Llosses"	"Principat"	"Ripollès"	"les Llosses"	"node"	"1460478938"	"les Llosses"	"Q12275"	"ca:Les Llosses"	"village"	"8"		"1709630002299"	"17096000299"	
"Llanars"	"Principat"	"Ripollès"	"Llanars"	"node"	"1460478233"	"Llanars"	"Q12267"	"ca:Llanars"	"village"	"8"		"1709110004301"	"17091000401"	
"Molló"	"Principat"	"Ripollès"	"Molló"	"node"	"4225220951"	"Molló"	"Q12281"	"ca:Molló"	"village"	"8"		"1710770007501"	"17107000701"	
"Ogassa"	"Principat"	"Ripollès"	"Ogassa"	"node"	"1460478633"	"Ogassa"	"Q12285"	"ca:Ogassa"	"village"	"8"		"1711220001701"	"17112000101"	
"Pardines"	"Principat"	"Ripollès"	"Pardines"	"node"	"497275300"	"Pardines"	"Q12294"	"ca:Pardines"	"village"	"8"		"1712540003801"	"17125000301"	
"Planoles"	"Principat"	"Ripollès"	"Planoles"	"node"	"5602413788"	"Planoles"	"Q12318"	"ca:Planoles"	"village"	"8"		"1713490007501"	"17134000701"	
"Queralbs"	"Principat"	"Ripollès"	"Queralbs"	"node"	"373799158"	"Queralbs"	"Q12327"	"ca:Queralbs"	"village"	"8"		"1704330001701"	"17043000101"	
"Ribes de Freser"	"Principat"	"Ripollès"	"Ribes de Freser"	"node"	"1470838805"	"Ribes de Freser"	"Q12330"	"ca:Ribes de Freser"	"village"	"8"		"1714500005601"	"17145000501"	
"Ripoll"	"Principat"	"Ripollès"	"Ripoll"	"node"	"1470838807"	"Ripoll"	"Q12335"	"ca:Ripoll"	"town"	"7"		"1714790007501"	"17147000701"	
"Sant Joan de les Abadesses"	"Principat"	"Ripollès"	"Sant Joan de les Abadesses"	"node"	"260446326"	"Sant Joan de les Abadesses"	"Q12339"	"ca:Sant Joan de les Abadesses"	"village"	"8"		"1716740007501"	"17167000701"	
"Sant Pau de Segúries"	"Principat"	"Ripollès"	"Sant Pau de Segúries"	"node"	"260446327"	"Sant Pau de Segúries"	"Q12343"	"ca:Sant Pau de Segúries"	"village"	"8"		"1717720002201"	"17177000201"	
"Setcases"	"Principat"	"Ripollès"	"Setcases"	"node"	"5440695990"	"Setcases"	"Q12348"	"ca:Setcases"	"village"	"8"		"1719250001701"	"17192000101"	
"Toses"	"Principat"	"Ripollès"	"Toses"	"node"	"372443902"	"Toses"	"Q12352"	"ca:Toses"	"village"	"8"		"1720180005601"	"17201000501"	
"Vallfogona de Ripollès"	"Principat"	"Ripollès"	"Vallfogona de Ripollès"	"node"	"260449097"	"Vallfogona de Ripollès"	"Q12356"	"ca:Vallfogona de Ripollès"	"village"	"8"		"1717070005601"	"17170000501"	
"Vilallonga de Ter"	"Principat"	"Ripollès"	"Vilallonga de Ter"	"node"	"8582519363"	"Vilallonga de Ter"	"Q12361"	"ca:Vilallonga de Ter"	"village"	"8"		"1722400010801"	"17224001001"	
"Biosca"	"Principat"	"Segarra"	"Biosca"	"node"	"277398823"	"Biosca"	"Q1901345"	"ca:Biosca"	"village"	"8"		"2505570001701"	"25055000101"	
"Cervera"	"Principat"	"Segarra"	"Cervera"	"node"	"1470838211"	"Cervera"	"Q847011"	"ca:Cervera"	"town"	"7"		"2507290003801"	"25072000301"	
"les Pallargues"	"Principat"	"Segarra"	"els Plans de Sió"	"node"	"1016526599"	"les Pallargues"	"Q18005356"	"ca:Les Pallargues"	"village"	"8"		"2591180009401"	"25911000901"	
"Estaràs"	"Principat"	"Segarra"	"Estaràs"	"node"	"1460478634"	"Estaràs"	"Q1905552"	"ca:Estaràs"	"village"	"8"		"2508510002201"	"25085000201"	
"Granyanella"	"Principat"	"Segarra"	"Granyanella"	"node"	"1460478789"	"Granyanella"	"Q1905584"	"ca:Granyanella"	"village"	"8"		"2510390003899"	"25103000399"	
"Granyena de Segarra"	"Principat"	"Segarra"	"Granyena de Segarra"	"node"	"1460478218"	"Granyena de Segarra"	"Q1901194"	"ca:Granyena de Segarra"	"village"	"8"		"2510440001701"	"25104000101"	
"Guissona"	"Principat"	"Segarra"	"Guissona"	"node"	"1470838323"	"Guissona"	"Q984645"	"ca:Guissona"	"village"	"8"		"2511090001701"	"25110000101"	
"Ivorra"	"Principat"	"Segarra"	"Ivorra"	"node"	"1460478697"	"Ivorra"	"Q943793"	"ca:Ivorra"	"village"	"8"		"2511420001701"	"25114000101"	
"les Oluges"	"Principat"	"Segarra"	"les Oluges"	"node"	"1234166282"	"les Oluges"	"Q1917585"	"ca:Les Oluges"	"village"	"8"		"2515220002201"	"25152000201"	
"Massoteres"	"Principat"	"Segarra"	"Massoteres"	"node"	"367875462"	"Massoteres"	"Q508950"	"ca:Massoteres"	"village"	"8"		"2513270001701"	"25132000101"	
